Business Name,Status,Address,City/State/Zip,Taxpayer ID,Location #,Permit Begin,Permit End
"CLAIRE DE LOON, LLC",INACTIVE,1857 BRIARCREST DR,"BRYAN, TX 77802",32048416625,00001,09/01/2012,08/16/2014
CLAIRMONT,INACTIVE,3132 E 29TH ST APT 2,"BRYAN, TX 77802",12608234733,00001,01/01/2007,12/31/2012
CLARA WILLIAMS,INACTIVE,3816 HOLLY DR,"BRYAN, TX 77802",32024360409,00001,01/01/1988,12/31/1998
CLARK A BENSON,ACTIVE,2300 KENT ST,"BRYAN, TX 77802",32066335236,00002,03/09/2020,
CLARK AND WYNDHAM,INACTIVE,3608 E 29TH ST STE 100,"BRYAN, TX 77802",32058783708,00001,09/01/2015,01/31/2017
CLARK AUDIO & VIDEO,INACTIVE,2909 S TEXAS AVE,"BRYAN, TX 77802",32008274378,00001,11/02/1998,10/31/2004
CLARK'S PLANTS,INACTIVE,2300 KENT ST,"BRYAN, TX 77802",32066335236,00001,04/01/2018,01/01/2019
CLASSIC CONSIGNMENTS FURNITURE,INACTIVE,3219 S TEXAS AVE,"BRYAN, TX 77802",32009399034,00003,04/01/2005,10/01/2017
CLASSIC INTERIORS,INACTIVE,3015 GLENEAGLES CT,"BRYAN, TX 77802",32026077001,00001,09/01/1979,03/30/1997
CLASSIC PURITY,INACTIVE,3603 STILLMEADOW DR,"BRYAN, TX 77802",32053520931,00001,05/30/2014,03/31/2023
CLASSICS,INACTIVE,2906 PARTRIDGE CIR,"BRYAN, TX 77802",32008720701,00001,08/15/1996,09/30/2001
CLASSY CACTUS PET GROOMING,INACTIVE,3141 BRIARCREST DR,"BRYAN, TX 77802",32081481304,00001,10/25/2021,07/01/2024
CLAUDETTE WOODALL,INACTIVE,3718 VALLEY OAKS DR,"BRYAN, TX 77802",32008858907,00001,09/15/1993,12/31/2004
CLAWS OF THE BRAZOS VALLEY,INACTIVE,704 NORTH AVE,"BRYAN, TX 77802",32069060104,00001,01/01/2019,12/31/2021
CLAY-HANDIN CATERERS,INACTIVE,1200 CARTER CK,"BRYAN, TX 77802",30003423529,00001,01/21/1978,06/30/1979
CLAY-HANDIN CATERERS,INACTIVE,2614 MELBA CIR,"BRYAN, TX 77802",30003423529,00002,07/01/1979,12/25/1999
CLEAN AS A WHISTLE,INACTIVE,2638 SYMPHONY PARK DR,"BRYAN, TX 77802",32014397668,00001,02/17/2004,05/01/2004
CLEAN FREAK CARPET CARE,INACTIVE,2416A PECAN RIDGE DR,"BRYAN, TX 77802",32044851106,00001,08/15/2011,12/31/2012
CLEAN SWEEP,INACTIVE,5708 TIMBERTON DR,"BRYAN, TX 77802",30116411080,00001,12/01/1994,10/15/1995
CLEANED 4 GOOD,INACTIVE,4107 CARTER CREEK PKWY,"BRYAN, TX 77802",32042080849,00001,04/01/2010,06/30/2012
CLEANTIME,INACTIVE,3602 BE 29TH ST,"BRYAN, TX 77802",17411773496,00007,10/02/1984,03/31/1985
CLEAR AND CLEAN,INACTIVE,1103 DONA,"BRYAN, TX 77802",32031410130,00001,03/29/1990,12/31/1990
CLEAR CHANNEL BROADCASTING,INACTIVE,1730 BRIARCREST DR,"BRYAN, TX 77802",17427228832,00008,09/01/2000,12/31/2005
CLEAR WATER POOL CLEANING COMPANY,INACTIVE,2200 BRIAR OAKS DR,"BRYAN, TX 77802",32004211531,00002,04/01/2002,12/31/2002
CLEAR WATER POOL CLEANING COMPANY,INACTIVE,708 EAGLE PASS ST,"BRYAN, TX 77802",32004211531,00006,09/01/2007,01/30/2016
CLEAR WATER POOL CLEANING COMPANY,INACTIVE,3715 VALLEY OAKS DR,"BRYAN, TX 77802",32004211531,00005,07/01/2005,08/31/2007
CLEAR WATER POOL COMPANY,ACTIVE,708 EAGLE PASS ST,"BRYAN, TX 77802",32058371447,00001,11/01/2015,
CLEARCRAFT DIGITAL LIMITED LIABILITY COMPANY,ACTIVE,3805 RAVENWOOD DR,"BRYAN, TX 77802",32100708331,00001,08/22/2025,
CLEMENT ENTERPRISES,INACTIVE,#2 TIMBERWILDE,"BRYAN, TX 77802",32026353212,00001,08/05/1985,12/31/1988
CLINE SHARPENING SERVICE,INACTIVE,3523 MIDWEST DRIVE,"BRYAN, TX 77802",32030726049,00001,08/01/1990,03/31/1991
CLINTON SEAL,INACTIVE,2807 WILDFLOWER DR APT 35,"BRYAN, TX 77802",32014724051,00004,11/01/2012,12/31/2012
CLM CONSTRUCTION,INACTIVE,4301 S TEXAS AVE STE 103,"BRYAN, TX 77802",32019771883,00001,05/10/2006,06/30/2006
CLM SYSTEMS L L C,INACTIVE,3200 S TEXAS AVE,"BRYAN, TX 77802",32011067231,00001,04/08/2003,12/25/2013
CLO-JO,INACTIVE,1901 S TEXAS AVE,"BRYAN, TX 77802",17418076166,00012,01/01/1992,01/15/1996
CLOTH WORLD BRYAN,INACTIVE,601 VILLA MARIA,"BRYAN, TX 77802",17513606578,00061,04/01/1978,09/30/1994
CLOUD 9 REALITIES,INACTIVE,2502A PECAN RIDGE DR,"BRYAN, TX 77802",32008847595,00001,01/01/1997,06/26/1998
"CLOVERKEY, LLC",ACTIVE,2801 FRANCISCAN DR,"BRYAN, TX 77802",32075532112,00009,03/18/2024,
CLYDE BROTHERS CONST CO,INACTIVE,3711 E 29TH ST,"BRYAN, TX 77802",32025729156,00006,10/01/1977,06/30/1978
CM CREATIONS,INACTIVE,1408 E 28TH ST,"BRYAN, TX 77802",32008565551,00003,02/28/2001,12/31/2004
CNC ENTERPRISES LLC,INACTIVE,4248 BOONVILLE RD,"BRYAN, TX 77802",32045882779,00001,08/20/2012,12/31/2012
COACH CARTOONS,INACTIVE,3780 COPPERFIELD DR APT 632,"BRYAN, TX 77802",32006822251,00003,10/01/1998,09/30/2007
COASTAL MANAGEMENT CORPORATION,INACTIVE,1716 BRIARCREST DR STE 400,"BRYAN, TX 77802",17425460197,00002,06/01/2000,12/31/2000
COBB'S,INACTIVE,2605 VILLA MARIA RD,"BRYAN, TX 77802",32023811949,00001,04/01/1994,04/01/1994
COBBLESTONE DATA SYSTEMS INC,INACTIVE,4444 CARTER CREEK PKWY STE 104,"BRYAN, TX 77802",17427755974,00001,03/06/1996,09/30/1997
COBBLESTONE QUALITY SHOE REPAIR,INACTIVE,3115 TEXAS AVE,"BRYAN, TX 77802",17602133450,00002,03/02/1995,08/31/1997
COBBLESTONE QUALITY SHOE REPAIR,INACTIVE,512 VILLA MARIA,"BRYAN, TX 77802",32009361166,00001,01/13/1992,02/28/1995
COCKTAILS 4 U,INACTIVE,3833 S TEXAS AVE STE 217,"BRYAN, TX 77802",32068326654,00001,11/13/2018,03/31/2021
COCO LOCO SINALOENSE,ACTIVE,1601 S TEXAS AVE,"BRYAN, TX 77802",17530245517,00001,02/11/2002,
COFFEE ZEN COMPANY,INACTIVE,1010 E 31ST ST,"BRYAN, TX 77802",32069791443,00002,02/21/2019,06/30/2019
COIFFURES & WIGS BY JEANETTE,INACTIVE,715 MANOR EAST SHOPPING CENTER,"BRYAN, TX 77802",17416074809,00003,04/01/1971,07/28/1973
COINS AND MORE,INACTIVE,4703 TIFFANY PARK CIR,"BRYAN, TX 77802",32021539641,00004,09/01/2011,12/31/2017
COKER AUCTIONEER,INACTIVE,2416 BOONVILLE RD,"BRYAN, TX 77802",32025415384,00001,06/01/1986,12/31/1986
COLE STOP #2,ACTIVE,4301 BOONVILLE RD,"BRYAN, TX 77802",32083965734,00001,04/25/2022,
COLEMAN L MARSH,INACTIVE,2213 BARAK LN,"BRYAN, TX 77802",32006764784,00004,02/15/1991,12/31/2014
COLETTE FOR KEEPS,INACTIVE,1613 ENLOE CT,"BRYAN, TX 77802",32057763552,00004,02/21/2019,06/24/2021
COLIN D WILLIAMS,INACTIVE,4150 PENDLETON DR,"BRYAN, TX 77802",32058618995,00001,10/23/2015,09/30/2016
COLLEGE MARKETING ASSOCIATES,INACTIVE,2700 WILDFLOWER DR # A,"BRYAN, TX 77802",32005543197,00003,06/19/1997,10/31/2003
COLLEGE PARK VI,INACTIVE,2080 E 29TH ST,"BRYAN, TX 77802",17423525728,00009,10/01/1997,02/28/2002
COLLEGE PAWN,INACTIVE,1820 TEXAS AVE,"BRYAN, TX 77802",17415561236,00060,05/18/1987,04/30/1988
COLLEGE PAWN,INACTIVE,1820 TEXAS AVE,"BRYAN, TX 77802",17415561236,00044,01/11/1985,02/28/1986
COLLEGE REPUBLICANS,INACTIVE,4020 STILLMEADOW DR,"BRYAN, TX 77802",32002884446,00001,10/01/2000,12/31/2000
COLLEGE STATION ELECTRIC,INACTIVE,RT 7 BOX 1320 FM 1179,"BRYAN, TX 77802",17423679962,00004,10/01/1988,03/31/1992
COLLEGE STATION ELECTRIC-RESIDENTIAL,INACTIVE,FM 1179 2 1/2 MI OCL RHS,"BRYAN, TX 77802",17426249912,00002,07/01/1992,06/01/1993
COLLEGE STATION GOLF CENTER,INACTIVE,6025 WALDHAM GROVE LN,"BRYAN, TX 77802",32006698834,00003,11/01/1998,10/30/1999
COLLEGE STATION HEALTHCARE SERVICES INC,INACTIVE,2001 E 29TH ST,"BRYAN, TX 77802",17429370301,00001,02/01/2000,12/31/2002
"COLLEGE STATION OCEAN BUFFET, INC",INACTIVE,2108 ELMWOOD DR,"BRYAN, TX 77802",32055270725,00001,12/05/2014,04/15/2015
COLLEGE THREADS,INACTIVE,2305 E BRIARGATE DR,"BRYAN, TX 77802",32023798963,00001,08/01/1994,12/25/1999
COLLEGIATE COMMONS MANAGEMENT LLC,INACTIVE,3131F E 29TH ST STE 114,"BRYAN, TX 77802",17429922838,00001,04/15/2000,12/31/2001
COLLEGIATE KEEPSAKES LLC,INACTIVE,2802 WOODMEADOW DR,"BRYAN, TX 77802",32062104552,00001,01/01/2017,09/30/2017
COLLEGIATE MEMORIES,INACTIVE,4508 PEMBROOK LN,"BRYAN, TX 77802",32008006929,00002,01/01/2006,12/25/2011
COLLIE-COOPER ENTERPRISES,INACTIVE,740 GARDEN ACRES BLVD,"BRYAN, TX 77802",32030959723,00003,09/01/1993,12/31/2000
COLLIE-COOPER ENTERPRISES,INACTIVE,740 GARDEN ACRES,"BRYAN, TX 77802",32030959723,00001,08/17/1987,12/31/1990
COLLINS SECURITY,INACTIVE,806 VINE,"BRYAN, TX 77802",32025502058,00001,10/01/1987,11/28/1989
COLLINS SECURITY,INACTIVE,2300 AVON,"BRYAN, TX 77802",32025502058,00002,12/01/1989,03/01/1992
COLLINS SMALL ARMS COMPANY,INACTIVE,818 E VILLA MARIA RD,"BRYAN, TX 77802",32008313226,00002,04/01/1999,10/01/2002
COLLISON RESEARCH ASSOCIATES,INACTIVE,1805B BRIAR OAKS DR,"BRYAN, TX 77802",32006411220,00002,07/01/1999,07/01/2000
COLONIAL PRODUCTIONS,INACTIVE,2508 OAK CIRCLE,"BRYAN, TX 77802",17422957609,00002,01/01/1987,12/31/1987
COLORCRAFT CORP #6761,INACTIVE,3001 S TEXAS AVENUE,"BRYAN, TX 77802",15608890115,00067,10/01/1981,09/30/1983
COLORTYME,INACTIVE,1300 TEXAS AVE,"BRYAN, TX 77802",17423784838,00002,11/01/1987,03/01/1995
COLORTYME,INACTIVE,1123 EAST VILLA MARIA,"BRYAN, TX 77802",30010006994,00010,04/01/1987,10/31/1987
COLTON RHODES LAWN SERVICE,ACTIVE,1204 BRISTOL ST,"BRYAN, TX 77802",32047989069,00001,05/15/2012,
COLUMNS PLUS INC,INACTIVE,2702 WILDFLOWER,"BRYAN, TX 77802",17423011166,00001,03/15/1984,12/31/1987
"COMCAPP QUAIL HOLLOW, LLC",INACTIVE,3535 PLAINSMAN LN,"BRYAN, TX 77802",32060804245,00001,08/01/2016,08/01/2016
COMFORT ZONE,INACTIVE,1500 HARVEY RD (KIOSK IN POST OAK MALL),"COLLEGE STATION, TX 77802",32009991285,00004,10/03/2002,12/31/2002
COMMERCIAL CLEANING SOLUTIONS,INACTIVE,3520 GREEN RIDGE CIR,"BRYAN, TX 77802",32012450352,00001,10/02/2003,12/31/2007
COMMERCIAL CREDIT CORP,INACTIVE,701-A VILLA MARIE ROAD,"BRYAN, TX 77802",15202784961,00045,04/01/1972,05/30/1982
COMMERCIAL CREDIT CORPORATION,INACTIVE,701 A VILLA MARIE RD,"BRYAN, TX 77802",17413246434,00091,06/01/1982,02/28/1989
COMMERCIAL CREDIT CORPORATION (TEXAS),INACTIVE,3608 E 29TH ST STE 111,"BRYAN, TX 77802",15613008794,00090,06/01/1990,02/28/1999
COMMERCIAL CREDIT CORPORATION #076,INACTIVE,MANOR EAST HALL,"BRYAN, TX 77802",17413246434,00066,04/01/1978,08/31/1984
COMMERCIAL DATA MANAGEMENT INC,INACTIVE,1735 BRIARCREST DRIVE SUITE 201,"BRYAN, TX 77802",17421411582,00001,01/01/1981,06/30/1982
COMMERICAL CREDIT CORPORATION,INACTIVE,3608 EAST 29TH ST,"BRYAN, TX 77802",17413246434,00129,03/01/1989,05/31/1990
COMMUNICATIONS TECHNOLOGY,INACTIVE,2401 S TEXAS AVE,"BRYAN, TX 77802",17604408389,00002,06/01/2003,12/31/2022
COMMUNITY CABLEVISION CORPORATION,INACTIVE,3408 S TEXAS AVENUE,"BRYAN, TX 77802",17416498297,00001,05/04/1977,06/30/1985
COMP OF PUBLIC ACCOUNTS,INACTIVE,1713 BROADMOOR DR STE 300,"BRYAN, TX 77802",32003050013,00001,01/01/2001,12/31/2006
"COMPASSIONATE CARE HOSPICE OF BRYAN TEXAS, LLC",ACTIVE,3833 S TEXAS AVE,"BRYAN, TX 77802",32042127103,00001,02/01/2019,
COMPLETE DATA SYSTEMS INC,INACTIVE,800 BOB WHITE ST,"BRYAN, TX 77802",17426187872,00001,12/17/1991,07/31/2008
COMPLETE WIRELESS SOLUTIONS,INACTIVE,3725 E 29TH ST,"BRYAN, TX 77802",32005759884,00005,10/01/2002,09/30/2003
COMPLETE WIRELESS SOLUTIONS,INACTIVE,3725 E 29TH ST,"BRYAN, TX 77802",17109402481,00001,10/01/2003,02/15/2005
COMPUTER BUSINESS RESOURCES,INACTIVE,4201 WOODCREST DR,"BRYAN, TX 77802",32004560036,00001,10/01/1997,12/31/1998
COMPUTER BUSINESS RESOURCES,INACTIVE,4201 WOODCREST DR,"BRYAN, TX 77802",32004560036,00002,08/14/2000,12/31/2003
COMPUTER CONSULTING AND REPAIR,INACTIVE,2708 E VILLA MARIA RD,"BRYAN, TX 77802",32018257983,00001,07/01/2005,12/31/2017
COMPUTER DOCTOR,INACTIVE,3806-A OLD COLLEGE RD,"BRYAN, TX 77802",32027060378,00004,11/01/1986,12/31/1986
COMPUTER EMS,INACTIVE,1414 E 29TH ST,"BRYAN, TX 77802",32032786058,00004,04/11/1996,12/31/1996
COMPUTER GRAPHICS SOLUTIONS,INACTIVE,1525 E 29TH STREET #810,"BRYAN, TX 77802",32021720795,00002,01/01/1992,12/31/1992
COMPUTER GRAPHICS SOLUTIONS,INACTIVE,4104 WARWICK LN,"BRYAN, TX 77802",32021720795,00001,01/01/1991,01/01/1992
COMPUTER MAGIC,INACTIVE,2708 APPLE CREEK CR,"BRYAN, TX 77802",32032033030,00002,07/01/1989,03/31/1992
COMPUTER MAGIC,INACTIVE,701 ROBERTA CT,"BRYAN, TX 77802",32032013131,00003,01/01/1996,12/31/2000
COMPUTER MART,INACTIVE,3806 S TEXAS AVE,"BRYAN, TX 77802",32030325701,00002,07/01/1996,09/21/2000
COMPUTER MART,INACTIVE,3614 E 29TH ST,"BRYAN, TX 77802",32030325701,00001,07/01/1995,06/30/1996
COMPUTER NETWORK WIRING SERVICES,INACTIVE,4401 WARWICK LN,"BRYAN, TX 77802",32031194320,00001,03/01/1999,12/31/1999
COMPUTER ON-SITE,INACTIVE,1313 C BRIARCREST DR,"BRYAN, TX 77802",32005217974,00002,01/06/1993,03/31/1995
COMPUTER REPAIR PLUS,ACTIVE,3601 E 29TH ST STE 14,"BRYAN, TX 77802",32089528122,00001,06/01/2023,
COMPUTER SOLUTIONS,INACTIVE,1005 SKRIVANEK DR,"BRYAN, TX 77802",32025902514,00002,02/14/1997,06/30/1997
COMPUTER SYSTEM INNOVATIONS,INACTIVE,4725 BROMPTON LN,"BRYAN, TX 77802",32009447395,00001,04/02/2001,12/31/2002
COMPUTER TUTOR,INACTIVE,3802 STILLMEADOW DR,"BRYAN, TX 77802",17419018449,00003,04/01/1998,12/31/2010
COMPUTERS FOR MARKETING CORP.,INACTIVE,1716 BRIARCREST DR STE 125,"BRYAN, TX 77802",19416623916,00002,01/01/2004,01/31/2006
COMPUTERS RESOURCE CONNECTION,INACTIVE,4309 BROMPTON LN,"BRYAN, TX 77802",32023179859,00001,05/25/1995,12/25/1998
COMPUVIEW MICROSYSTEMS,INACTIVE,3408 S TEXAS AVE,"BRYAN, TX 77802",17427215490,00001,03/23/1994,02/27/1998
COMPUVIEW MICROSYSTEMS INTERNATIONAL INC,INACTIVE,3408 S TEXAS AVE,"BRYAN, TX 77802",17428678191,00001,03/01/1998,03/31/2001
CONAL INTERNATIONAL INC,INACTIVE,1811D GREENFIELD PLZ,"BRYAN, TX 77802",15419584261,00001,05/03/2005,11/15/2005
"CONCENTRA HEALTH SERVICES, INC.",ACTIVE,2011 S TEXAS AVE,"BRYAN, TX 77802",17525105478,00140,06/30/2025,
CONCIERGE ESTATE SALE SERVICES LLC,ACTIVE,3004 GLENEAGLES CT,"BRYAN, TX 77802",32077232380,00001,01/12/2021,
CONCRETE PRODUCTS COMPANY,INACTIVE,3780 COPPERFIELD DR APT 618,"BRYAN, TX 77802",32006140373,00002,07/01/2001,06/30/2002
CONCRETE PRODUCTS COMPANY,INACTIVE,1525 E 29TH ST,"BRYAN, TX 77802",32006140373,00001,03/08/1996,06/30/2001
CONDOVEST,INACTIVE,2501 WHISPERING OAKS CIR,"BRYAN, TX 77802",32010220385,00001,02/08/1993,06/30/2007
CONE & CANDY TREE,INACTIVE,MANOR EAST SHOPPING CTR,"BRYAN, TX 77802",17417082645,00001,04/07/1972,12/31/1989
"CONE TECH SERVICES, LLC",ACTIVE,4316 BROMPTON LN,"BRYAN, TX 77802",32073106927,00001,11/02/2020,
CONFERENCE MANAGEMENT SERVICES,INACTIVE,3833 S TEXAS AVE STE 221,"BRYAN, TX 77802",18106248273,00001,12/01/2013,12/31/2018
CONFETTI'S,INACTIVE,903 JANE LN,"BRYAN, TX 77802",32008711668,00003,01/02/1996,01/02/1996
CONKLIN,INACTIVE,1600 LUZA LN # A,"BRYAN, TX 77802",32030786654,00001,08/01/1997,12/31/1998
CONN ORGAN GALLERY,INACTIVE,2724 CAMELOT,"BRYAN, TX 77802",32007065413,00002,02/01/1981,12/31/1988
CONNECT NOW LLC,ACTIVE,725 E VILLA MARIA RD,"BRYAN, TX 77802",32101206293,00001,08/05/2025,
CONNIE S SILBER,INACTIVE,4101 CHAMBERLAIN CIR,"BRYAN, TX 77802",32006255635,00001,01/01/2001,12/04/2023
CONNIE'S CLEANING,INACTIVE,1316 BARAK LN APT B,"BRYAN, TX 77802",32031253548,00001,04/01/1998,06/01/1998
CONSTRUCTORS HARDWARE/SPECIALTIES,INACTIVE,5904 KNIGHTBRIDGE LANE,"BRYAN, TX 77802",32021431187,00001,12/16/1993,12/31/1993
CONTAINERS AND MORE INC,INACTIVE,MANOR EAST MALL,"BRYAN, TX 77802",17422127765,00002,04/01/1984,03/29/1985
CONTEMPORARY COUNTERTOPS & LAMINATING,INACTIVE,3923 OLD OAKS DR #26,"BRYAN, TX 77802",32032321153,00001,10/21/1989,06/30/1990
CONTEMPORARY LANDSCAPE SERVICES,INACTIVE,1814 WILDE OAK CIRCLE #8,"BRYAN, TX 77802",30002562715,00001,10/01/1975,09/30/1976
CONTESTABILE ENTERPRISES,INACTIVE,1207 ESTHER BLVD,"BRYAN, TX 77802",32009130876,00002,03/01/2006,12/25/2010
CONTROL TEMP,INACTIVE,905 BRIAR CLIFF DR,"BRYAN, TX 77802",32029632737,00001,04/05/1995,08/25/1997
COOK'S AUTO PARTS,INACTIVE,1501 S TEXAS AVE,"BRYAN, TX 77802",17422458830,00002,07/01/1983,03/31/2015
COOKE BCS COMMUNICATIONS INC,INACTIVE,3609 SOUTH TEXAS AVENUE,"BRYAN, TX 77802",19112298443,00001,11/01/1984,09/30/1989
COOPCO SERVICES,INACTIVE,3000 BROADMOOR,"BRYAN, TX 77802",30114358838,00002,01/01/1991,09/30/1995
COOPCO SERVICES,INACTIVE,2920 KENT ST,"BRYAN, TX 77802",32023167359,00001,10/01/1995,06/30/1997
COPPER AND MINT BOUTIQUE,INACTIVE,2414 PECAN RIDGE DR UNIT A,"BRYAN, TX 77802",32069674508,00001,05/15/2019,03/31/2020
COPPERMART,INACTIVE,4301 FM 158,"BRYAN, TX 77802",17427426360,00001,02/15/1996,06/30/2004
COPY SYSTEMS BUSINESS CENTER,INACTIVE,2200 BRIARCREST,"BRYAN, TX 77802",32032021811,00002,10/20/1993,06/30/1995
CORA'S CLOSET,INACTIVE,1210 BARAK CIR,"BRYAN, TX 77802",32047581130,00002,01/01/2017,06/30/2020
CORD OF THREE STRANDS,INACTIVE,2613 MANCHESTER DR,"BRYAN, TX 77802",32008412689,00001,07/01/1999,12/31/2005
CORE MOBILE LLC,ACTIVE,804 E VILLA MARIA RD,"BRYAN, TX 77802",32098826731,00003,08/10/2025,
CORINNE VAZ PHOTO,INACTIVE,21 GRAMERCY PARK DR APT 712,"BRYAN, TX 77802",32088878866,00001,03/04/2023,12/30/2023
CORINNE VAZ PHOTO LLC,INACTIVE,21 GRAMERCY PARK DR APT 712,"BRYAN, TX 77802",32091961600,00001,11/01/2023,06/30/2024
CORNER MARKET,ACTIVE,3413 S TEXAS AVE,"BRYAN, TX 77802",32096571073,00001,09/02/2024,
CORNER STORE #540,INACTIVE,901 N EARL RUDDER FWY,"BRYAN, TX 77802",17417014663,00006,12/16/1988,06/07/2024
"CORNERSTONE FITNESS HOLDINGS, LLC",INACTIVE,3100 WILDFLOWER DR,"BRYAN, TX 77802",32064346961,00002,10/01/2017,09/30/2024
CORNERSTONE RESOURCES,INACTIVE,5509 SOMERFORD LANE,"BRYAN, TX 77802",32025944763,00002,11/07/1991,06/30/1992
"CORPORATE RISK INTERNATIONAL, INCORPORATED",INACTIVE,1716 BRIARCREST DR,"BRYAN, TX 77802",15415949617,00001,12/01/2009,09/30/2011
CORRIDOR BRAND GROUP,INACTIVE,1505 MAGLOTHIN CT,"BRYAN, TX 77802",32019244063,00004,01/01/2006,12/25/2011
COSMIC EARTH SHIRTS,INACTIVE,2504 TOWERING OAKS DR,"BRYAN, TX 77802",32024541016,00001,04/16/1993,12/31/1994
COSMIC PURSUITS,INACTIVE,2609B PECAN KNOLL ST,"BRYAN, TX 77802",32041226443,00002,05/01/2012,06/30/2016
COSMIC SUITES,ACTIVE,2300 S TEXAS AVE,"BRYAN, TX 77802",32092778110,00001,10/01/2024,
COTTAGE INDUSTRIES,INACTIVE,801 ENFIELD ST,"BRYAN, TX 77802",32013577914,00002,11/01/2003,12/31/2003
COTTON PATCH CAFE,ACTIVE,940 N EARL RUDDER FWY,"BRYAN, TX 77802",17522869373,00029,06/06/2007,
COUCH LOCK & SAFE,INACTIVE,4016 STILLMEADOW,"BRYAN, TX 77802",32022631793,00006,04/01/1986,12/31/1988
COUCH LOCK AND SAFE INC,INACTIVE,3813 E 29TH ST,"BRYAN, TX 77802",17425201005,00002,10/01/1991,09/30/2008
COUCH LOCK AND SAFE INC,INACTIVE,4016 STILLMEADOW,"BRYAN, TX 77802",17425201005,00001,01/01/1989,09/30/1991
COUNTER ASSOCIATES,INACTIVE,1313 MESCO DR 2 1/2 MI E FM 1179 ON ST H,"BRYAN, TX 77802",32005225779,00004,05/24/1988,10/01/1994
COUNTRY BUMPKIN,INACTIVE,2902 PARTRIDGE CIR,"BRYAN, TX 77802",32026351893,00003,01/01/2008,03/31/2008
COUNTRY BUMPKIN,INACTIVE,2902 PARTRIDGE CIRCLE,"BRYAN, TX 77802",32026351893,00002,11/18/1992,06/30/1993
COUNTRY CLUB DELI & COFFE SHOP,INACTIVE,3000 BRIARCREST DR STE 102,"BRYAN, TX 77802",17428854354,00002,08/01/2001,07/29/2002
COUNTRY CLUB DELI & KITCHEN,INACTIVE,2006 E 29TH ST,"BRYAN, TX 77802",17428854354,00001,07/01/1998,07/29/2002
COUNTRY CLUB DELI & SWEET SHOP,INACTIVE,2611 E 29TH ST,"BRYAN, TX 77802",32028988122,00001,01/01/1998,06/30/1998
COUNTRY COTTAGE,INACTIVE,1 1/2 MI E OF BYPASS ON FM 1179,"BRYAN, TX 77802",32006885761,00002,02/13/1986,06/30/1986
COUNTRY RITZ,ACTIVE,4776 CONCORDIA DR,"BRYAN, TX 77802",32008879622,00002,01/01/2025,
COUNTRY WESTERN WARRIOR BBQ/WORD OF MOUTH LAWN SVC,ACTIVE,3706 PLAINSMAN LN APT C,"BRYAN, TX 77802",32056995718,00001,04/21/2015,
COUPON CONNECTION,INACTIVE,4101 MEADOWWOOD DR,"BRYAN, TX 77802",32023848735,00001,04/28/1997,09/30/1997
COURIM ELECTRONIC SERVICES,INACTIVE,3604 S TEXAS AVE,"BRYAN, TX 77802",17562049068,00001,07/01/1992,06/30/1993
COURT ADVERTISING,INACTIVE,902 ETHEL,"BRYAN, TX 77802",32031181715,00002,01/01/1988,09/30/1993
COURT ENTERPRISES,INACTIVE,3902 OLD OAKS DR,"BRYAN, TX 77802",32007345633,00010,06/01/1995,12/31/2008
COURT YARD EMPORIUM,INACTIVE,4301 CARTER CREEK PARKWAY,"BRYAN, TX 77802",30003648505,00001,09/01/1978,03/18/1980
COURT'S TOOL AND EQUIPMENT,INACTIVE,3902 OLD OAKS,"BRYAN, TX 77802",32007345633,00002,01/01/1982,05/31/1985
COURT'S WESTERN WEAR,INACTIVE,MANOR EAST MALL,"BRYAN, TX 77802",32030930047,00003,04/01/1972,08/31/1982
COURT'S WESTERN WEAR,INACTIVE,730 VILLA MARIA RD,"BRYAN, TX 77802",17422443279,00006,04/01/1986,02/28/1990
COURT'S WESTERN WEAR,INACTIVE,MANOR EAST MALL,"BRYAN, TX 77802",17422443279,00001,09/01/1982,03/31/1986
COURTNEY CONE,INACTIVE,4316 BROMPTON LN,"BRYAN, TX 77802",32061815000,00001,11/18/2016,12/25/2018
COURTNEY'S CREATIONS,INACTIVE,3617 RAVENWOOD DR,"BRYAN, TX 77802",32038149442,00001,10/15/2008,12/31/2010
COURTS JEAN & WESTERN WEAR,INACTIVE,3730 E 29TH,"BRYAN, TX 77802",32030930047,00004,03/15/1976,07/20/1977
COVEN MAKEUP STUDIO,INACTIVE,3001 WILDFLOWER DR STE C-3,"BRYAN, TX 77802",32075654411,00001,09/01/2020,
COVINGTON CREDIT OF TEXAS INC,INACTIVE,1710 S TEXAS AVE STE 102B,"BRYAN, TX 77802",15710029636,00038,10/01/2001,11/30/2003
COWAN HARDWARE,INACTIVE,3602 E 29TH,"BRYAN, TX 77802",32022879665,00005,06/01/1978,07/31/1987
COWBOY TREASURES,INACTIVE,2807 WILDFLOWER #29,"BRYAN, TX 77802",32029251488,00001,04/08/1993,06/30/1993
COWGIRL BLING,INACTIVE,4711 TIFFANY PARK CIR,"BRYAN, TX 77802",32046530526,00001,02/01/2012,12/31/2012
COWHIDE & LEATHER CANDLES,INACTIVE,3780 COPPERFIELD DR APT 1438,"BRYAN, TX 77802",32011150029,00004,12/01/2012,03/31/2014
COWPOKE CANDLES,INACTIVE,4912 PARK LAND DR,"BRYAN, TX 77802",32008442868,00002,01/01/2006,12/31/2007
COWPOKE CANDLES,INACTIVE,4215 WILLOW OAK ST,"BRYAN, TX 77802",32008442868,00001,08/01/1999,12/31/2005
